Id,URI,Language,Name,Source_Url,Street1,City,StateTer,Zip,Phone/0,CFO_Agency,Fed_Branch,Contact_Url/0/Url,Contact_Url/0/Description,Contact_Url/0/Language,Contact_Url/1/Url,Contact_Url/1/Description,Contact_Url/1/Language,Contact_Url/2/Url,Contact_Url/2/Description,Contact_Url/2/Language,Contact_Url/3/Url,Contact_Url/3/Description,Contact_Url/3/Language,Contact_Url/4/Url,Contact_Url/4/Description,Contact_Url/4/Language,Contact_Url/5/Url,Contact_Url/5/Description,Contact_Url/5/Language,Contact_Url/6/Url,Contact_Url/6/Description,Contact_Url/6/Language,Web_Url/0/Url,Web_Url/0/Description,Web_Url/0/Language,In_Person_Url/0/Url,In_Person_Url/0/Description,In_Person_Url/0/Language,In_Person_Url/1/Url,In_Person_Url/1/Description,In_Person_Url/1/Language,In_Person_Url/2/Url,In_Person_Url/2/Description,In_Person_Url/2/Language,Description,Parent/Id,Parent/URI,Parent/Name,Child/0/Id,Child/0/URI,Child/0/Name,Child/1/Id,Child/1/URI,Child/1/Name,Child/2/Id,Child/2/URI,Child/2/Name,Alt_Language/0/Id,Alt_Language/0/URI,Alt_Language/0/Name,Alt_Language/0/Language,Tollfree/0,Email
48076,null/api/USAGovAPI/contacts.json/contact/48076,en,National Council on Disability (NCD),http://www.usa.gov/directory/federal/national-council-on-disability.shtml,"1331 F St., NW",Washington,DC,20004,(202) 272-2004,,,http://www.ncd.gov/address,Contact the National Council on Disability (NCD),en,,,,,,,,,,,,,,,,,,,http://www.ncd.gov/,National Council on Disability (NCD),en,,,,,,,,,,The NCD is an independent federal agency making recommendations to the President and Congress on policies affecting Americans with disabilities.  NCD works to empower individuals with disabilities and to promote equal opportunity.,,,,,,,,,,,,,50176,null/api/USAGovAPI/contacts.json/contact/50176,Consejo Nacional para la Discapacidad,es,,ncd@ncd.gov
48078,null/api/USAGovAPI/contacts.json/contact/48078,en,National Flood Insurance Program (NFIP),http://www.usa.gov/directory/federal/national-flood-insurance-program.shtml,"500 C St, SW",Washington,DC,20472,,No,EXEC,http://www.fema.gov/national-flood-insurance-program/national-flood-insurance-program-regional-offices,Contact the National Flood Insurance Program (NFIP) National Flood Insurance Program: Regional Offices,en,,,,,,,,,,,,,,,,,,,http://www.floodsmart.gov/,National Flood Insurance Program (NFIP),en,,,,,,,,,,"National Flood Insurance Program (NFIP)provides a means for property owners to financially protect themselves. The NFIP offers flood insurance to homeowners, renters, and business owners if their community participates in the NFIP.",48042,null/api/USAGovAPI/contacts.json/contact/48042,Federal Emergency Management Agency (FEMA),,,,,,,,,,,,,,1-888-379-9531,FloodSmart@dhs.gov
48079,null/api/USAGovAPI/contacts.json/contact/48079,en,National Health Information Center (NHIC),http://www.usa.gov/directory/federal/national-health-information-center.shtml,"1101 Wooten Parkway, Suite LL100",Rockville,MD,20852,1-240-453-8280,No,EXEC,,,,,,,,,,,,,,,,,,,,,,http://www.health.gov/nhic,National Health Information Center (NHIC),en,,,,,,,,,,NHIC is a health information referral service that links consumers and health professionals with organizations best able to provide answers to their health-related questions.,49021,null/api/USAGovAPI/contacts.json/contact/49021,U.S. Department of Health and Human Services (HHS),,,,,,,,,,50209,null/api/USAGovAPI/contacts.json/contact/50209,Centro Nacional de Información de Salud,es,,info@nhic.org
48081,null/api/USAGovAPI/contacts.json/contact/48081,en,National Highway Traffic Safety Administration,http://www.usa.gov/directory/federal/national-highway-traffic-safety-administration.shtml,"1200 New Jersey Avenue, SE",Washington,DC,20590,1-202-366-4000 (Department of Transportation Switchboard),No,EXEC,http://www.nhtsa.gov/Contact,Contact the National Highway Traffic Safety Administration,en,https://www-odi.nhtsa.dot.gov/ivoq/index.cfm,Report a Vehicle Safety Complaint,en,,,,,,,,,,,,,,,,http://www.nhtsa.dot.gov/,National Highway Traffic Safety Administration,en,http://www.nhtsa.gov/apps/cps/index.htm,Child Car Seat Fitting Station Locator,en,,,,,,,"The National Highway Traffic Safety Administration (NHTSA) is responsible for reducing deaths, injuries and economic losses resulting from motor vehicle crashes. The agency investigates safety defects in motor vehicles, sets and enforces fuel economy standards, helps states and local communities reduce the threat of drunk drivers, promotes the use of safety belts, child safety seats and air bags, investigates odometer fraud, establishes and enforces vehicle anti-theft regulations, conducts research on driver behavior and traffic safety, and provides consumer information on motor vehicle safety topics.",49035,null/api/USAGovAPI/contacts.json/contact/49035,Department of Transportation (DOT),,,,,,,,,,50149,null/api/USAGovAPI/contacts.json/contact/50149,Administración Nacional de Seguridad del Tráfico en las Carreteras,es,1-888-327-4236,
48082,null/api/USAGovAPI/contacts.json/contact/48082,en,National Institute of Allergy and Infectious Diseases (NIAID),http://www.usa.gov/directory/federal/national-institute-of-allergy-and-infectious-diseases.shtml,5601 Fishers Lane,Bethesda,MD,20892-9806,(301) 496-5717,No,EXEC,,,,,,,,,,,,,,,,,,,,,,http://www.niaid.nih.gov,National Institute of Allergy and Infectious Diseases (NIAID),en,,,,,,,,,,"NIAID provides health information on allergic, infectious, and immunologic diseases. Diseases include food allergy, sinusitis, and genital herpes. Consumers can call or write to the institute with questions and can order publications over the phone or on the Web site.",49021,null/api/USAGovAPI/contacts.json/contact/49021,U.S. Department of Health and Human Services (HHS),,,,,,,,,,,,,,1-866-284-4107,ocpostoffice@niaid.nih.gov
48084,null/api/USAGovAPI/contacts.json/contact/48084,en,National Institute of Food and Agriculture,http://www.usa.gov/directory/federal/national-institute-of-food-and-agriculture.shtml,"1400 Independence Ave., SW",Washington,DC,20250-2215,(202) 720-7947,,,http://www.csrees.usda.gov/home/contact.html,Contact the National Institute of Food and Agriculture,en,,,,,,,,,,,,,,,,,,,http://www.nifa.usda.gov,National Institute of Food and Agriculture,en,,,,,,,,,,"The National Institute of Food and Agriculture is a research and grant-making organization focused on agricultural issues. To find your local Cooperative Extension office, consult the county government listings in your local telephone directory.",49015,null/api/USAGovAPI/contacts.json/contact/49015,U.S. Department of Agriculture (USDA),,,,,,,,,,50182,null/api/USAGovAPI/contacts.json/contact/50182,Instituto Nacional de Alimentos y Agricultura,es,,
48087,null/api/USAGovAPI/contacts.json/contact/48087,en,National Institute of Mental Health (NIMH),http://www.usa.gov/directory/federal/national-institute-of-mental-health.shtml,6001 Executive Blvd.,Bethesda,MD,20892-9663,(301) 443-4513,,,http://www.nimh.nih.gov/site-info/contact-nimh.shtml,Contact the National Institute of Mental Health (NIMH),en,,,,,,,,,,,,,,,,,,,http://www.nimh.nih.gov,National Institute of Mental Health (NIMH),en,,,,,,,,,,"NIMH is the federal agency that conducts and supports research that seeks to understand, treat, and prevent mental illness. Contact NIMH for information on the symptoms, diagnosis and treatment of mental disorders, clinical trials and research. A publications ordering system is available on the NIMH website. Some publications are available in Spanish.",48089,null/api/USAGovAPI/contacts.json/contact/48089,National Institutes of Health (NIH),,,,,,,,,,50147,null/api/USAGovAPI/contacts.json/contact/50147,Instituto Nacional de Salud Mental,es,(866) 615-6464,nimhinfo@nih.gov
48089,null/api/USAGovAPI/contacts.json/contact/48089,en,National Institutes of Health (NIH),http://www.usa.gov/directory/federal/national-institutes-of-health.shtml,9000 Rockville Pike,Bethesda,MD,20892,1-301-96-4000,No,EXEC,http://nih.gov/about/contact.htm,Contact the National Institutes of Health (NIH),en,,,,,,,,,,,,,,,,,,,http://www.nih.gov/,National Institutes of Health (NIH),en,http://www.nlm.nih.gov/medlineplus/directories.html,Find a Healthcare Provider,en,,,,,,,The National Institutes of Health (NIH) is the primary Federal agency for conducting and supporting medical research.,49021,null/api/USAGovAPI/contacts.json/contact/49021,U.S. Department of Health and Human Services (HHS),48087,null/api/USAGovAPI/contacts.json/contact/48087,National Institute of Mental Health (NIMH),49100,null/api/USAGovAPI/contacts.json/contact/49100,Arthritis and Musculoskeletal Interagency Coordinating Committee,,,,50127,null/api/USAGovAPI/contacts.json/contact/50127,Institutos Nacionales de la Salud,es,,NIHinfo@od.nih.gov
48092,null/api/USAGovAPI/contacts.json/contact/48092,en,National Passport Information Center (NPIC),http://www.usa.gov/directory/federal/national-passport-information-center.shtml,,,AK,,,No,EXEC,http://travel.state.gov/content/passports/english/passports/information/application-status.html,Contact the National Passport Information Center (NPIC) Check the Status of Your Passport Application,en,http://travel.state.gov/content/passports/english/passports/lost-stolen.html,Report a Lost or Stolen Passport,en,,,,,,,,,,,,,,,,http://travel.state.gov/content/passports/english/contact-us.html,National Passport Information Center (NPIC),en,http://travel.state.gov/content/passports/english/passports/information/where-to-apply.html,Where to Apply for a U.S. Passport,en,,,,,,,"Contact the NPIC for information on U.S. passports, including the status of pending applications, as well as the locations of the over 4,500 passport acceptance facilities.",92601,null/api/USAGovAPI/contacts.json/contact/92601,Bureau of Consular Affairs,,,,,,,,,,,,,,1-877-487-2778,npic@state.gov
48094,null/api/USAGovAPI/contacts.json/contact/48094,en,National Pesticide Information Center,http://www.usa.gov/directory/federal/national-pesticide-information-center.shtml,Oregon State University,Corvallis,OR,97331-6502,,,,,,,,,,,,,,,,,,,,,,,,,http://npic.orst.edu,National Pesticide Information Center,en,,,,,,,,,,"A service that provides objective, science-based information about a wide variety of pesticide-related subjects, including pesticide products, pesticide poisonings, toxicology, and environmental chemistry.",49039,null/api/USAGovAPI/contacts.json/contact/49039,Environmental Protection Agency (EPA),,,,,,,,,,50167,null/api/USAGovAPI/contacts.json/contact/50167,Centro de Información Nacional sobre Pesticidas,es,"1-800-858-7378 (6:30 am - 4:30 pm, PT))",npic@ace.orst.edu
48096,null/api/USAGovAPI/contacts.json/contact/48096,en,National Runaway Safeline (NRS),http://www.usa.gov/directory/federal/national-runaway-switchboard.shtml,3080 North Lincoln Avenue,Chicago,IL,60657,1-773-880-9860,No,EXEC,,,,,,,,,,,,,,,,,,,,,,http://www.1800runaway.org,National Runaway Safeline (NRS),en,,,,,,,,,,The mission of the National Runaway Safeline (NRS) is to help keep America? runaway and at-risk youth safe and off the streets. The organization serves as the federally designated national communication system for runaway and homeless youth.,49021,null/api/USAGovAPI/contacts.json/contact/49021,U.S. Department of Health and Human Services (HHS),,,,,,,,,,,,,,1-800-786-2929 (24 hours/7 days a week),info@1800RUNAWAY.org
48099,null/api/USAGovAPI/contacts.json/contact/48099,en,National Service Center for Environmental Publications (NSCEP),http://www.usa.gov/directory/federal/national-service-center-for-environmental-publications.shtml,PO Box 42419,Cincinnati,OH,45242-0419,,,,,,,,,,,,,,,,,,,,,,,,,http://www.epa.gov/nscep,National Service Center for Environmental Publications (NSCEP),en,,,,,,,,,,NSCEP distributes EPAs publications to the public. Consumers can order copies by phone and mail or download digital versions of the publications.,49039,null/api/USAGovAPI/contacts.json/contact/49039,Environmental Protection Agency (EPA),,,,,,,,,,,,,,1-800-490-9198,nscep@bps-lmit.com
48101,null/api/USAGovAPI/contacts.json/contact/48101,en,Occupational Safety and Health Administration (OSHA),http://www.usa.gov/directory/federal/occupational-safety-and-health-administration.shtml,Department of Labor,Washington,DC,20210,,No,EXEC,http://www.osha.gov/html/Feed_Back.html,Contact the Occupational Safety and Health Administration (OSHA),en,http://www.osha.gov/as/opa/worker/complain.html,Report a Hazard in Your Workplace,en,,,,,,,,,,,,,,,,http://www.osha.gov/,Occupational Safety and Health Administration (OSHA),en,http://www.osha.gov/html/RAmap.html,Find an OSHA Office Near You,en,,,,,,,"The Occupational Safety and Health Administration (OSHA) assures safe and healthful working conditions for working men and women by setting and enforcing standards, and by providing training, outreach, education and assistance.",49028,null/api/USAGovAPI/contacts.json/contact/49028,Department of Labor (DOL),,,,,,,,,,50128,null/api/USAGovAPI/contacts.json/contact/50128,Instituto Nacional para la Seguridad y Salud Ocupacional,es,1-800-321-OSHA (1-800-321-6742),
48102,null/api/USAGovAPI/contacts.json/contact/48102,en,"Office for Civil Rights, Department of Education",http://www.usa.gov/directory/federal/office-for-civil-rights-ed.shtml,400 Maryland Ave SW,Washington,DC,20202-1100,(202) 245-6700,,,https://wdcrobcolp01.ed.gov/CFAPPS/OCR/contactus.cfm,"Contact the Office for Civil Rights, Department of Education Contact the Office for Civil Rights (Education)",en,,,,,,,,,,,,,,,,,,,http://www.ed.gov/ocr,"Office for Civil Rights, Department of Education",en,,,,,,,,,,This office works to ensure equal access to education and resolve complaints of discrimination.,49018,null/api/USAGovAPI/contacts.json/contact/49018,Department of Education (ED),,,,,,,,,,,,,,(800) 421-3481,ocr@ed.gov
48104,null/api/USAGovAPI/contacts.json/contact/48104,en,Office of Child Support Enforcement (OCSE),http://www.usa.gov/directory/federal/office-of-child-support-enforcement.shtml,"370 LEnfant Promenade, SW",Washington,DC,20447,202-401-9373,,,,,,,,,,,,,,,,,,,,,,,,http://www.acf.hhs.gov/programs/cse/,Office of Child Support Enforcement (OCSE),en,,,,,,,,,,"The OCSE assures that assistance in obtaining support (both financial and medical) is available to children through locating parents, establishing paternity and support obligations, and enforcing those obligations.",49021,null/api/USAGovAPI/contacts.json/contact/49021,U.S. Department of Health and Human Services (HHS),,,,,,,,,,50198,null/api/USAGovAPI/contacts.json/contact/50198,Oficina para el Cumplimiento del Sustento de Menores,es,,
48105,null/api/USAGovAPI/contacts.json/contact/48105,en,Office of Disability Employment Policy,http://www.usa.gov/directory/federal/office-of-disability-employment-policy.shtml,U.S. Department of Labor,Washington,DC,20210,(202) 693-7880,,,http://www.dol.gov/odep/contact/,Contact the Office of Disability Employment Policy Contact the Office of Disability Employment Policy,en,http://www.dol.gov/dol/contact/,Contact the Department of Labor (DOL),en,,,,,,,,,,,,,,,,http://www.dol.gov/odep,Office of Disability Employment Policy,en,,,,,,,,,,ODEP works to create policies to ensure that people with disabilities are fully integrated in the workforce.,49028,null/api/USAGovAPI/contacts.json/contact/49028,Department of Labor (DOL),,,,,,,,,,,,,,(866) 633-7365,infoodep@dol.gov
48107,null/api/USAGovAPI/contacts.json/contact/48107,en,Office of Fair Housing and Equal Opportunity,http://www.usa.gov/directory/federal/office-of-fair-housing-and-equal-opportunity.shtml,"451 7th St., SW, Room 5204",Washington,DC,20410-2000,202-708-4252,,,http://portal.hud.gov/hudportal/HUD?src=/program_offices/fair_housing_equal_opp/fheodir,Contact the Office of Fair Housing and Equal Opportunity,en,http://www.hud.gov/complaints/housediscrim.cfm,Report Housing Discrimination,en,,,,,,,,,,,,,,,,http://www.hud.gov/offices/fheo/,Office of Fair Housing and Equal Opportunity,en,,,,,,,,,,"The Office of Fair Housing and Equal Opportunity enforces federal laws and establishes policies that make sure all Americans have equal access to the housing of their choice. If you think you are a victim of housing discrimination, file a complaint with the Office of Fair Housing and Equal Opportunity.",49023,null/api/USAGovAPI/contacts.json/contact/49023,Department of Housing and Urban Development (HUD),,,,,,,,,,50228,null/api/USAGovAPI/contacts.json/contact/50228,Oficina de Equidad de Vivienda e Igualdad de Oportunidades,es,1-800-669-9777 (Complaints Hotline),fheo_webmanager@hud.gov
48109,null/api/USAGovAPI/contacts.json/contact/48109,en,Office of Investor Education and Advocacy (OIEA),http://www.usa.gov/directory/federal/office-of-investor-education-and-advocacy.shtml,"100 F St., NE",Washington,DC,20549-0213,,,,http://www.sec.gov/complaint/select.shtml,Contact the Office of Investor Education and Advocacy (OIEA) Fraud Complaint Form,en,,,,,,,,,,,,,,,,,,,http://www.investor.gov/,Office of Investor Education and Advocacy (OIEA) (Investor information),en,,,,,,,,,,"The SEC? Office of Investor Education and Advocacy (OIEA) serves individual investors and is ready to assist you in resolving your complaints and answering questions.  OIEA? website, www.investor.gov, is an online resource to help you invest wisely and avoid fraud.",49054,null/api/USAGovAPI/contacts.json/contact/49054,Securities and Exchange Commission (SEC),,,,,,,,,,50173,null/api/USAGovAPI/contacts.json/contact/50173,Oficina de Educación y Asistencia a los Inversionistas,es,1-800-732-0330,help@sec.gov
48112,null/api/USAGovAPI/contacts.json/contact/48112,en,Office of Personnel Management (OPM),http://www.usa.gov/directory/federal/office-of-personnel-management.shtml,"1900 E Street, NW",Washington,DC,20415,1-202-606-1800,Yes,EXEC,http://apps.opm.gov/opmorgchart/,Contact the Office of Personnel Management (OPM),en,,,,,,,,,,,,,,,,,,,http://www.opm.gov/,Office of Personnel Management (OPM),en,,,,,,,,,,"OPM manages the civil service of the federal government, coordinates recruiting of new government employees, and manages their health insurance and retirement benefits programs. OPM also provides resources for locating student jobs, summer jobs, scholarships, and internships.",,,,49288,null/api/USAGovAPI/contacts.json/contact/49288,Federal Executive Boards,,,,,,,50136,null/api/USAGovAPI/contacts.json/contact/50136,Oficina de Administración de Personal &ndash, OPM,es,
